허브,고객주문번호,BOX수량,CBM,우편번호,배송지ID,주소,상세주소,위도,경도,행정구역,운영단위명
1160,2013058024-10,1,0.004,22744,9191025,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013069849-50,2,0.066,22744,6067725,인천광역시 서구 경명대로 322,전자인천캠퍼스-지수아이엔씨 시설팀,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013071076-30,1,0.001,22744,9167187,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013059904-120,1,0.064,22744,9193952,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013059904-220,1,0.033,22744,9193952,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013059904-50,1,0.004,22744,9193952,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013046863-30,1,0.033,22744,9083998,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013033306-60,3,0.099,22744,9083998,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013046863-20,1,0.033,22744,9083998,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013047364-10,1,0.014,22744,9083998,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013068233-10,1,0.014,22744,7732666,인천광역시 서구 경명대로 322,전자인천캠퍼스-지수아이엔씨 총무팀,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013039888-10,1,0.014,22744,7732666,인천광역시 서구 경명대로 322,전자인천캠퍼스-지수아이엔씨 총무팀,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013060367-20,2,0.066,22744,9171465,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013052002-10,1,0.033,22744,9171465,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013060367-10,2,0.066,22744,9171465,"인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)","인천광역시 서구 경명대로 322 (경서동, 엘지전자인천캠퍼스)",37.55368665,126.6426537,인천 서구,
1160,2013075730-30,1,0.033,22744,9188144,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013046863-50,1,0.111,22744,9188144,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013046863-70,1,0.111,22744,9188144,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013067861-20,1,0.014,22744,9188144,인천광역시 서구 경명대로 322,인천캠퍼스,37.55368665,126.6426537,인천 서구,주)지수아이앤씨_본사
1160,2013048781-20,1,0.014,22744,5706203,인천광역시 서구 경명대로 322,LG전자 인천캠퍼스 복합동5층 SW자동화검증파트,37.55368665,126.6426537,인천 서구,MRO_LGE_인천캠퍼스
1160,2013048781-40,1,0.014,22744,5706203,인천광역시 서구 경명대로 322,LG전자 인천캠퍼스 복합동5층 SW자동화검증파트,37.55368665,126.6426537,인천 서구,MRO_LGE_인천캠퍼스
1160,2013048781-30,1,0.004,22744,5706203,인천광역시 서구 경명대로 322,LG전자 인천캠퍼스 복합동5층 SW자동화검증파트,37.55368665,126.6426537,인천 서구,MRO_LGE_인천캠퍼스
1160,2012977246-10,1,0.014,22212,8823057,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2012896917-20,1,0.001,22212,2167795,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013051041-10,5,0.555,22212,9005754,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2012940141-10,1,0.004,22212,8742388,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-90,1,0.004,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039570-20,1,0.004,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-10,1,0.014,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-30,1,0.004,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-60,1,0.014,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-100,1,0.014,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013024975-80,1,0.014,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039761-30,1,0.014,22212,5997735,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013074560-70,1,0.064,22212,7384370,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013074560-90,1,0.033,22212,7384370,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013074560-80,1,0.033,22212,7384370,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013030818-10,1,0.033,402751,5527434,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013034535-50,1,0.014,22212,8732754,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013034535-20,1,0.033,22212,8732754,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013056771-10,1,0.111,22212,7284675,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039746-30,1,0.033,22212,7444914,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039746-20,1,0.033,22212,7444914,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013060318-30,1,0.176,22212,7022022,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013002725-30,1,0.004,22212,7720415,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013059966-60,1,0.001,402751,5521453,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013059966-20,1,0.014,402751,5521453,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013059966-30,1,0.001,402751,5521453,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013077075-50,1,0.064,22212,2167378,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013077075-40,2,0.128,22212,2167378,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013041628-20,1,0.111,22212,6006738,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013041628-10,1,0.111,22212,6006738,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039683-10,1,0.014,22212,7989951,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013039637-10,1,0.014,22212,7989951,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013070798-10,1,0.033,22212,8785173,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013032574-30,0.334,0.021,22212,8743206,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013032574-40,0.334,0.021,22212,8743206,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013032574-20,0.334,0.021,22212,8743206,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013059973-20,1,0.014,22212,8273710,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013074412-10,1,0.001,22212,7796917,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013078860-60,1,0.014,22212,6685233,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2012972313-60,1,1,22212,8716151,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2012934812-20,1,0.111,22212,8662227,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2012833673-10,1,0.111,22212,7362442,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013027162-30,1,0.111,22212,7362442,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013074244-10,4,0.132,402751,5506013,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
1160,2013026603-10,1,1,22212,6698220,인천 남구 인하로 100,인하대학교 6호관 143B호 서브원(MRO지원센터) 사무실(외부입구 위치함),37.45144803,126.6515423,인천 미추홀구,인하대학교 산학협력단
